Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
19-03-2014,Matt Connell,Florida,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,53.2
21-03-2014,Cassandra Brandow,Ohio,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.2
21-03-2014,Cassandra Brandow,Ohio,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,1.59
21-03-2014,Thomas Seio,North Carolina,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,-3.86
21-03-2014,Kristen Hastings,Virginia,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,909.98
21-03-2014,Kristen Hastings,Virginia,Office Supplies,Labels,Avery 492,14.4,5,6.62
21-03-2014,Kristen Hastings,Virginia,Office Supplies,Paper,Xerox 1919,122.97,3,60.26
21-03-2014,Kristen Hastings,Virginia,Office Supplies,Art,American Pencil,9.32,4,2.7
21-03-2014,Kristen Hastings,Virginia,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,59.01
21-03-2014,Gary McGarr,Tennessee,Office Supplies,Labels,Avery 505,59.2,5,22.2
21-03-2014,Gary McGarr,Tennessee,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,6.59
21-03-2014,Gary McGarr,Tennessee,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,-10.92
22-03-2014,Craig Carroll,North Carolina,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.64,4,-5.86
22-03-2014,Craig Carroll,North Carolina,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5,-39.46
22-03-2014,Beth Fritzler,Arizona,Office Supplies,Paper,Xerox 1951,74.35,3,23.24
22-03-2014,Beth Fritzler,Arizona,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36
22-03-2014,Vivian Mathis,Indiana,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.51
23-03-2014,Patrick O'Donnell,California,Office Supplies,Storage,Economy Rollaway Files,330.4,2,85.9
23-03-2014,Patrick O'Donnell,California,Technology,Phones,Ooma Telo VoIP Home Phone System,604.75,6,37.8
23-03-2014,Bruce Geld,Florida,Office Supplies,Labels,Avery 476,9.91,3,3.22
24-03-2014,Carlos Daly,New York,Office Supplies,Paper,Xerox 190,24.9,5,11.7
24-03-2014,Maurice Satty,California,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57
25-03-2014,Annie Zypern,New York,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.79,7,65.21
25-03-2014,Christina Anderson,California,Office Supplies,Art,Newell 35,6.56,2,1.9
25-03-2014,Christina Anderson,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
25-03-2014,Christina Anderson,California,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,15.92
25-03-2014,Christina Anderson,California,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,9.92
26-03-2014,Jonathan Doherty,California,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.62
26-03-2014,Damala Kotsonis,California,Office Supplies,Art,Newell 308,3.36,2,0.84
26-03-2014,Damala Kotsonis,California,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43
26-03-2014,Damala Kotsonis,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,2.88
26-03-2014,Cindy Stewart,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9
28-03-2014,Christina VanderZanden,Iowa,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,2.88
28-03-2014,Christina VanderZanden,Iowa,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,106.62
28-03-2014,Daniel Raglin,New Mexico,Technology,Phones,AT&T TR1909W,302.38,3,22.68
28-03-2014,Mike Pelletier,Ohio,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,-143.25
29-03-2014,Mike Gockenbach,Texas,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.84,3,-152.72
30-03-2014,Kunst Miller,New York,Office Supplies,Art,Peel-Off China Markers,49.65,5,20.85
30-03-2014,Dorris liebe,Washington,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0
30-03-2014,Dorris liebe,Washington,Office Supplies,Labels,Avery 490,44.4,3,22.2
30-03-2014,Susan Gilcrest,New York,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,2.94
30-03-2014,Guy Armstrong,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.1
30-03-2014,Mark Packer,Texas,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,113.31
30-03-2014,Mark Packer,Texas,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7,88.18
30-03-2014,Mark Packer,Texas,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.3,7,-9.09
30-03-2014,Nat Carroll,Minnesota,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,6.47
31-03-2014,Alex Avila,California,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59
31-03-2014,Alex Avila,California,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,14.83
31-03-2014,Jas O'Carroll,Pennsylvania,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,-0.6
31-03-2014,Dorothy Dickinson,Illinois,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,-13.83
31-03-2014,Dorothy Dickinson,Illinois,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.98,2,14
31-03-2014,Karen Bern,Florida,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,-1.31
31-03-2014,Trudy Glocke,Florida,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.49,7,98.48
31-03-2014,Trudy Glocke,Florida,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.65,5,-10.12
31-03-2014,Trudy Glocke,Florida,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.03,2,1.06
01-04-2014,Kunst Miller,California,Office Supplies,Labels,Avery 490,29.6,2,14.8
01-04-2014,Kunst Miller,California,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.09,4,5.55
01-04-2014,Katharine Harms,Massachusetts,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68
01-04-2014,Katharine Harms,Massachusetts,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,3.06
02-04-2014,Rob Dowd,Georgia,Office Supplies,Paper,Xerox 1990,15.84,3,7.13
02-04-2014,Rob Dowd,Georgia,Technology,Phones,Motorola Droid Maxx,1049.93,7,293.98
02-04-2014,Rob Dowd,Georgia,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.27
02-04-2014,Sam Craven,Texas,Office Supplies,Paper,Xerox 1898,26.72,5,9.35
02-04-2014,Sam Craven,Texas,Office Supplies,Paper,Xerox 1947,33.49,7,10.47
02-04-2014,Anna Häberlin,Virginia,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,46.2
03-04-2014,Katrina Edelman,California,Office Supplies,Envelopes,Staple envelope,11.16,2,5.58
03-04-2014,Katrina Edelman,California,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,22.43
03-04-2014,Katrina Edelman,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,57.59
04-04-2014,Paul Knutson,California,Office Supplies,Labels,Avery 518,18.9,6,9.07
04-04-2014,Maurice Satty,Michigan,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,2.35
04-04-2014,Maurice Satty,Michigan,Office Supplies,Art,Newell 319,79.36,4,23.81
04-04-2014,Mary Zewe,California,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,2.25
04-04-2014,Ken Black,Louisiana,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,9.3
04-04-2014,Ken Black,Louisiana,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,42.99
04-04-2014,Ken Black,Louisiana,Office Supplies,Paper,Xerox 209,19.44,3,9.33
04-04-2014,Ken Black,Louisiana,Office Supplies,Paper,Xerox 1966,12.96,2,6.35
05-04-2014,Tracy Hopkins,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.63
05-04-2014,Greg Maxwell,Virginia,Office Supplies,Art,Crayola Colored Pencils,22.96,7,7.58
05-04-2014,Greg Maxwell,Virginia,Technology,Phones,AT&T CL82213,28.99,1,8.41
05-04-2014,Greg Maxwell,Virginia,Office Supplies,Paper,Xerox 1957,12.96,2,6.35
05-04-2014,Greg Maxwell,Virginia,Office Supplies,Art,Newell 321,22.96,7,6.66
05-04-2014,Greg Maxwell,Virginia,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,83.28
05-04-2014,John Grady,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.63,4,3.72
05-04-2014,John Grady,Illinois,Office Supplies,Storage,Adjustable Personal File Tote,52.1,4,3.91
05-04-2014,Ruben Dartt,Michigan,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,7.48
05-04-2014,Ruben Dartt,Michigan,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,18.09
05-04-2014,Ruben Dartt,Michigan,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,4.58
05-04-2014,Ruben Dartt,Michigan,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,20.69
05-04-2014,Roy Phan,Kentucky,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,56.53
06-04-2014,Guy Phonely,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,-35.93
06-04-2014,Shirley Daniels,Pennsylvania,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.3,1,-2.19
06-04-2014,Shirley Daniels,Pennsylvania,Furniture,Tables,KI Adjustable-Height Table,154.76,3,-36.11
06-04-2014,Shirley Daniels,Pennsylvania,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.78,2,21.9
06-04-2014,Scott Cohen,Washington,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1
06-04-2014,Scott Cohen,Washington,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.03
06-04-2014,Andy Yotov,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63
06-04-2014,Andy Yotov,California,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,12.91
06-04-2014,Andy Yotov,California,Office Supplies,Paper,Xerox 211,19.44,3,9.33
06-04-2014,Andy Yotov,California,Office Supplies,Paper,Xerox 194,55.48,1,26.63
06-04-2014,Frank Hawley,California,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,18.45
06-04-2014,Frank Hawley,California,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.57,2,23.77
06-04-2014,Frank Hawley,California,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,131.99
07-04-2014,Pauline Johnson,Alabama,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,2.78
07-04-2014,Roland Schwarz,South Carolina,Technology,Phones,AT&T TR1909W,629.95,5,163.79
07-04-2014,Roland Schwarz,South Carolina,Office Supplies,Paper,Xerox 1945,122.97,3,60.26
07-04-2014,Valerie Mitchum,Georgia,Office Supplies,Paper,Xerox 226,58.32,9,27.99
07-04-2014,Valerie Mitchum,Georgia,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3,50.24
08-04-2014,Jim Mitchum,Arizona,Office Supplies,Fasteners,Binder Clips by OIC,2.37,2,0.83
08-04-2014,Jim Mitchum,Arizona,Office Supplies,Paper,Things To Do Today Spiral Book,19.01,3,6.89
08-04-2014,Ruben Ausman,Alabama,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,316.14
08-04-2014,Pauline Chand,Arizona,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,-11.83
08-04-2014,Nathan Mautz,California,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49
08-04-2014,Nathan Mautz,California,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,139.99
08-04-2014,John Stevenson,Ohio,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,-94.66
11-04-2014,Jay Kimmel,Florida,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.91,3,2.33
11-04-2014,Jay Kimmel,Florida,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.98,3,81.59
11-04-2014,Jay Kimmel,Florida,Office Supplies,Paper,Xerox 224,10.37,2,3.63
11-04-2014,Jay Kimmel,Florida,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.94,7,41.99
11-04-2014,Sanjit Engle,Idaho,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,3.35
11-04-2014,Gary Mitchum,Texas,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.35,6,265.42
11-04-2014,Michelle Moray,Montana,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.38
11-04-2014,Michelle Moray,Montana,Technology,Phones,AT&T SB67148 SynJ,105.58,2,9.24
11-04-2014,Michelle Moray,Montana,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,91.32
12-04-2014,Kean Nguyen,California,Technology,Phones,Pyle PMP37LED,1075.09,14,94.07
12-04-2014,Kean Nguyen,California,Technology,Phones,AT&T 1080 Corded phone,438.37,4,38.36
12-04-2014,Kean Nguyen,California,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7,6.56
12-04-2014,Kean Nguyen,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.5,3,-18.15
12-04-2014,Stewart Visinsky,Indiana,Office Supplies,Paper,Xerox 213,32.4,5,15.55
12-04-2014,Edward Hooks,California,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,16.27
13-04-2014,Jonathan Doherty,Pennsylvania,Office Supplies,Art,Newell 314,17.86,4,1.12
13-04-2014,Jonathan Doherty,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,-407.98
13-04-2014,Jonathan Doherty,Pennsylvania,Office Supplies,Fasteners,Staples,30.99,13,10.07
13-04-2014,Jonathan Doherty,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.93,12,8.39
13-04-2014,Ben Ferrer,Maryland,Office Supplies,Labels,Avery 479,7.83,3,3.6
15-04-2014,Paul Stevenson,California,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,31.02
15-04-2014,Paul Stevenson,California,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,76.98
16-04-2014,Stephanie Phelps,North Carolina,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.07,6,9.77
18-04-2014,John Lee,California,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.97,4,97.19
18-04-2014,John Lee,California,Office Supplies,Art,Newell 351,13.12,4,3.8
18-04-2014,John Lee,California,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,3.55
18-04-2014,John Lee,California,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,3.6
18-04-2014,Kunst Miller,Texas,Office Supplies,Art,Prang Dustless Chalk Sticks,2.69,2,1.01
18-04-2014,Kunst Miller,Texas,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.06,3,-18.12
18-04-2014,Kunst Miller,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,50.41
18-04-2014,Kunst Miller,Texas,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.98,3,28.5
19-04-2014,Nicole Fjeld,California,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,26.65
19-04-2014,Allen Goldenen,Virginia,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.7
19-04-2014,Allen Goldenen,Virginia,Office Supplies,Paper,Xerox 232,71.28,11,34.21
20-04-2014,Seth Vernon,Texas,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,-95.67
20-04-2014,Seth Vernon,Texas,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,5.61
20-04-2014,Seth Vernon,Texas,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,-131.95
20-04-2014,Benjamin Patterson,California,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,27.56
21-04-2014,Allen Armold,California,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,5.58
21-04-2014,Dorothy Badders,Kentucky,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0
22-04-2014,Aaron Hawkins,New York,Office Supplies,Envelopes,Staple envelope,247.84,8,121.44
22-04-2014,Aaron Hawkins,New York,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.91,3,3.35
23-04-2014,Theresa Swint,Pennsylvania,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.5,3,-1.75
23-04-2014,Laurel Beltran,Ohio,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,-12.06
23-04-2014,Laurel Beltran,Ohio,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,-12.06
23-04-2014,Laurel Beltran,Ohio,Office Supplies,Binders,Zipper Ring Binder Pockets,7.49,8,-5.24
23-04-2014,Laurel Beltran,Ohio,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.34,4,7.82
23-04-2014,Nathan Mautz,California,Office Supplies,Paper,Xerox 1891,48.91,1,22.99
25-04-2014,Dianna Arnett,Texas,Office Supplies,Paper,Xerox 1985,10.37,2,3.63
25-04-2014,Dianna Arnett,Texas,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.55
25-04-2014,Lena Creighton,North Carolina,Technology,Phones,AT&T CL2909,302.38,3,37.8
25-04-2014,Beth Thompson,California,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.68
25-04-2014,Beth Thompson,California,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,78.51
25-04-2014,Beth Thompson,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.7
26-04-2014,Aleksandra Gannaway,California,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03
26-04-2014,Aleksandra Gannaway,California,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.29,6,5.72
26-04-2014,Marc Harrigan,California,Office Supplies,Art,Newell 347,21.4,5,6.21
26-04-2014,Marc Harrigan,California,Office Supplies,Labels,Avery 495,12.6,2,5.8
28-04-2014,Muhammed Yedwab,Maryland,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,9.39
28-04-2014,Muhammed Yedwab,Maryland,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,129.38
28-04-2014,Muhammed Yedwab,Maryland,Office Supplies,Art,Blackstonian Pencils,5.34,2,1.5
28-04-2014,Muhammed Yedwab,Maryland,Office Supplies,Labels,Avery 488,3.15,1,1.51
28-04-2014,George Bell,Ohio,Office Supplies,Labels,Avery File Folder Labels,6.91,3,2.51
28-04-2014,George Bell,Ohio,Office Supplies,Storage,X-Rack File for Hanging Folders,27.1,3,2.03
28-04-2014,George Bell,Ohio,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",177.57,2,-37.73
28-04-2014,Arianne Irving,California,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,126
28-04-2014,David Smith,New York,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,57.59
29-04-2014,Lauren Leatherbury,New York,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,5.94
29-04-2014,Harry Greene,Louisiana,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,12.99
29-04-2014,Harry Greene,Louisiana,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,8.61
29-04-2014,Laura Armstrong,Tennessee,Furniture,Chairs,Global Leather Executive Chair,561.58,2,70.2
29-04-2014,Laura Armstrong,Tennessee,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,-1.25
29-04-2014,Katherine Hughes,Delaware,Technology,Phones,Square Credit Card Reader,19.98,2,5.19
